detection_time,magnitude,Houang&Beroza_(TM),Yoon_(FAST),Horton_(STA/LTA),Ogwary_(STA/LTA),Mousavi_(CRED)
2010-08-06T18:21:44.460000Z,0.3862,1,1,0,0,1
2010-08-06T18:25:10.500000Z,-0.13997,1,1,0,0,0
2010-08-06T18:36:39.340000Z,0.05523,1,1,0,0,0
2010-08-06T19:01:38.600000Z,0.33703,1,1,0,0,0
2010-08-06T19:06:15.430000Z,0.70921,1,1,0,0,1
2010-08-06T19:15:27.740000Z,-0.98629,1,1,0,0,0
2010-08-06T19:16:32.930000Z,0.5971,1,1,0,0,1
2010-08-06T20:03:28.690000Z,-0.32541,1,1,0,0,0
2010-08-06T20:14:13.010000Z,-0.58589,1,1,0,0,0
2010-08-06T20:17:20.020000Z,0.01771,1,1,0,0,0
2010-08-06T20:21:12.870000Z,-0.30257,1,1,0,0,0
2010-08-06T20:26:59.890000Z,-0.40631,1,0,0,0,0
2010-08-06T20:46:20.100000Z,0.31843,1,1,0,0,0
2010-08-06T20:48:09.210000Z,0.53125,1,1,0,0,0
2010-08-06T20:54:42.500000Z,0.33293,1,1,0,0,0
2010-08-06T20:59:08.020000Z,0.09274,1,1,0,0,0
2010-08-06T21:01:53.720000Z,0.0141,1,1,0,0,0
2010-08-06T21:06:02.160000Z,-0.14926,1,1,0,0,0
2010-08-06T21:07:44.630000Z,-0.52079,1,1,0,0,0
2010-08-06T21:15:40.600000Z,0.03987,0,1,0,0,0
2010-08-06T21:16:20.110000Z,-0.25044,1,1,0,0,1
2010-08-06T21:26:13.600000Z,-0.30019,0,1,0,0,0
2010-08-06T21:28:02.470000Z,-0.08718,1,1,0,0,0
2010-08-06T21:37:32.100000Z,0.0101,1,1,0,0,0
2010-08-06T22:28:28.460000Z,-0.49013,1,1,0,0,0
2010-08-06T22:34:50.250000Z,0.33131,1,1,0,0,1
2010-08-06T23:09:20.730000Z,-0.49436,1,1,0,0,1
2010-08-06T23:13:10.410000Z,0.31985,1,1,0,0,0
2010-08-06T23:19:23.650000Z,0.6366,1,1,0,0,1
2010-08-06T23:21:17.110000Z,0.04932,1,1,0,0,0
2010-08-06T23:22:17.050000Z,-0.57209,1,1,0,0,0
2010-08-06T23:26:10.810000Z,-0.11258,1,1,0,0,0
2010-08-06T23:28:53.280000Z,-0.18067,1,1,0,0,1
2010-08-06T23:31:51.240000Z,0.00609,1,1,0,0,1
2010-08-06T23:33:09.370000Z,-0.153,1,1,0,0,0
2010-08-06T23:35:53.180000Z,0.23009,1,0,0,0,0
2010-08-06T23:46:55.870000Z,-0.15076,1,1,0,0,0
2010-08-06T23:49:27.350000Z,-0.63459,1,0,0,0,0
2010-08-07T00:04:26.550000Z,-0.72144,1,1,0,0,0
2010-08-07T00:14:19.110000Z,0.1691,1,1,0,0,1
2010-08-07T00:20:41.880000Z,0.18295,1,1,0,0,0
2010-08-07T00:31:58.590000Z,-0.17468,1,1,0,0,0
2010-08-07T00:33:57.130000Z,-0.07643,1,1,0,0,0
2010-08-07T00:45:07.830000Z,0.28048,1,1,0,0,0
2010-08-07T01:18:43.230000Z,-0.34678,1,1,0,0,0
2010-08-07T01:23:53.080000Z,-0.0003,1,1,0,0,1
2010-08-07T01:26:15.880000Z,0.36832,1,1,0,0,0
2010-08-07T01:37:20.790000Z,-0.24756,1,1,0,0,0
2010-08-07T01:38:43.200000Z,-0.42348,1,1,0,0,0
2010-08-07T02:02:22.480000Z,-0.74078,1,1,0,0,0
2010-08-07T02:14:29.300000Z,-0.51161,1,1,0,0,0
2010-08-07T02:25:11.310000Z,0.09522,1,1,0,0,0
2010-08-07T02:32:52.280000Z,-0.46429,1,1,0,0,0
2010-08-07T02:33:39.360000Z,-0.12322,1,1,0,0,1
2010-08-07T02:45:10.040000Z,0.01112,1,0,0,0,0
2010-08-07T02:48:48.530000Z,0.7052,1,1,0,0,1
2010-08-07T02:51:41.460000Z,0.21574,1,1,0,0,0
2010-08-07T02:54:55.600000Z,-0.20647,1,1,0,0,1
2010-08-07T02:56:27.370000Z,0.03272,1,1,0,0,0
2010-08-07T03:04:16.470000Z,-0.31073,1,1,0,0,0
2010-08-07T03:06:06.630000Z,-0.23866,1,1,0,0,0
2010-08-07T03:16:35.040000Z,0.12952,1,1,0,0,0
2010-08-07T03:17:03.500000Z,-0.21917,1,0,0,0,0
2010-08-07T03:17:07.740000Z,-0.24704,1,1,0,0,0
2010-08-07T03:18:14.210000Z,-0.42142,1,1,0,0,0
2010-08-07T03:18:48.210000Z,-0.43004,1,1,0,0,0
2010-08-07T03:19:02.380000Z,-0.44799,1,0,0,0,0
2010-08-07T03:20:03.350000Z,-1.10085,1,1,0,0,0
2010-08-07T03:20:32.710000Z,-0.51083,1,1,0,0,0
2010-08-07T03:22:40.850000Z,0.02005,1,1,0,0,0
2010-08-07T03:23:54.400000Z,-0.54092,1,1,0,0,0
2010-08-07T03:41:33.330000Z,-0.23275,1,1,0,0,0
2010-08-07T03:47:27.230000Z,0.33852,1,1,0,0,1
2010-08-07T03:59:52.060000Z,-0.14875,1,1,0,0,0
2010-08-07T04:20:01.560000Z,0.14279,1,1,0,0,0
2010-08-07T04:25:56.490000Z,-0.3319,1,0,0,0,0
2010-08-07T04:27:59.720000Z,0.27137,1,1,0,0,0
2010-08-07T04:36:39.460000Z,-0.6741,1,1,0,0,1
2010-08-07T04:36:46.100000Z,-0.2334,1,1,0,0,0
2010-08-07T04:40:03.920000Z,-0.42235,1,1,0,0,0
2010-08-07T04:46:17.910000Z,-0.71522,1,1,0,0,0
2010-08-07T04:48:03.680000Z,0.1865,1,1,0,0,0
2010-08-07T04:59:11.040000Z,-0.28713,1,1,0,0,0
2010-08-07T05:17:55.760000Z,0.22528,1,1,0,0,0
2010-08-07T05:18:01.730000Z,-0.06026,1,1,0,0,0
2010-08-07T05:23:41.100000Z,-0.01621,1,1,0,0,0
2010-08-07T05:29:31.240000Z,-0.1626,1,1,0,0,1
2010-08-07T05:34:56.220000Z,0.4288,1,1,0,0,0
2010-08-07T05:35:25.310000Z,-0.26227,1,1,0,0,0
2010-08-07T05:37:12.010000Z,-0.42992,1,1,0,0,0
2010-08-07T05:37:51.170000Z,-0.4888,1,1,0,0,0
2010-08-07T05:38:56.750000Z,-0.13199,1,0,0,0,0
2010-08-07T05:42:14.480000Z,0.4368,1,1,0,0,0
2010-08-07T05:42:39.820000Z,-1.19483,1,0,0,0,0
2010-08-07T05:46:19.070000Z,-0.24898,1,1,0,0,0
2010-08-07T05:46:23.800000Z,-0.47743,1,0,0,0,0
2010-08-07T05:59:00.400000Z,-0.40722,0,1,0,0,1
2010-08-07T06:31:56.250000Z,-0.0225,1,1,0,0,1
2010-08-07T06:33:57.100000Z,-0.12435,1,0,0,0,1
2010-08-07T06:37:01.980000Z,-0.33,1,1,0,0,0
2010-08-07T07:08:04.420000Z,-0.24107,1,1,0,0,0
2010-08-07T07:33:58.470000Z,0.18812,1,1,0,0,0
2010-08-07T07:35:44.300000Z,-0.13039,1,1,0,0,0
2010-08-07T07:56:13.100000Z,-0.36843,1,1,0,0,0
2010-08-07T08:14:52.640000Z,-0.11081,1,1,0,0,0
2010-08-07T09:05:35.900000Z,-0.24176,1,1,0,0,0
2010-08-07T09:52:16.100000Z,-0.75356,1,1,0,0,0
2010-08-07T09:58:36.150000Z,0.35248,1,1,0,0,0
2010-08-07T10:05:58.860000Z,-0.14252,1,1,0,0,0
2010-08-07T10:57:58.290000Z,-0.20915,1,1,0,0,0
2010-08-07T10:58:38.100000Z,0.18093,1,1,0,0,0
2010-08-07T11:18:14.380000Z,-0.13933,1,1,0,0,0
2010-08-07T11:31:42.050000Z,0.441,1,1,0,0,0
2010-08-07T11:32:04.460000Z,0.07537,1,1,0,0,0
2010-08-07T11:44:17.420000Z,-0.46676,1,1,0,0,1
2010-08-07T11:49:46.060000Z,-0.22749,1,1,0,0,0
2010-08-07T11:55:11.810000Z,-0.08702,1,1,0,0,0
2010-08-07T12:09:13.700000Z,-0.12591,1,1,0,0,0
2010-08-07T12:23:05.300000Z,-0.13266,1,1,0,0,0
2010-08-07T12:25:33.810000Z,-0.03717,1,1,0,0,1
2010-08-07T12:38:30.740000Z,-0.17496,1,1,0,0,0
2010-08-07T12:41:16.370000Z,-0.03647,1,1,0,0,0
2010-08-07T12:44:38.230000Z,0.45593,1,1,0,0,0
2010-08-07T12:46:36.020000Z,-0.37395,1,1,0,0,1
2010-08-07T13:02:14.580000Z,0.0804,1,1,0,0,0
2010-08-07T13:13:42.220000Z,-0.0985,1,1,0,0,0
2010-08-07T13:13:46.040000Z,0.3208,1,1,0,0,0
2010-08-07T13:19:49.080000Z,-0.26243,1,1,0,0,0
2010-08-07T13:36:38.700000Z,-0.51107,1,1,0,0,1
2010-08-07T13:54:28.930000Z,-0.75686,1,1,0,0,0
2010-08-07T14:04:52.530000Z,-0.02783,1,1,0,0,0
2010-08-07T14:30:23.520000Z,-0.18077,1,1,0,0,1
2010-08-07T14:35:55.510000Z,-0.11435,1,1,0,0,1
2010-08-07T14:37:53.610000Z,-0.29717,1,1,0,0,0
2010-08-07T14:40:21.810000Z,0.44445,1,1,0,0,0
2010-08-07T14:47:33.070000Z,-0.41738,1,1,0,0,0
2010-08-07T15:05:26.000000Z,-0.02415,1,1,0,0,0
2010-08-07T15:25:33.390000Z,0.576,1,1,0,0,0
2010-08-07T15:26:00.800000Z,-0.59892,1,0,0,0,0
2010-08-07T15:27:04.820000Z,-0.01521,1,1,0,0,0
2010-08-07T15:28:04.080000Z,-0.80014,1,1,0,0,0
2010-08-07T15:51:38.810000Z,-0.34741,1,1,0,0,0
2010-08-07T15:52:06.640000Z,-0.31027,1,1,0,0,0
2010-08-07T15:54:13.640000Z,-1.14148,1,1,0,0,1
2010-08-07T16:02:09.390000Z,-0.67822,1,0,0,0,0
2010-08-07T16:09:15.730000Z,-0.7927,1,1,0,0,0
2010-08-07T16:14:07.730000Z,-0.58428,1,0,0,0,0
2010-08-07T16:15:27.270000Z,-0.43357,1,1,0,0,0
2010-08-07T16:17:53.960000Z,-0.64533,1,1,0,0,0
2010-08-07T16:27:07.920000Z,-0.08794,1,1,0,0,0
2010-08-07T16:32:22.910000Z,-0.20916,1,1,0,0,0
2010-08-07T16:50:23.500000Z,-0.437,1,1,0,0,0
2010-08-07T17:00:54.680000Z,0.6394,1,1,0,0,1
2010-08-07T17:06:18.280000Z,-0.37418,1,1,0,0,0
2010-08-07T17:10:00.060000Z,-0.1794,1,1,0,0,0
2010-08-07T17:11:11.370000Z,-0.25022,1,1,0,0,0
2010-08-07T17:17:14.550000Z,-0.11506,1,1,0,0,0
2010-08-07T17:19:44.640000Z,-0.26406,1,1,0,0,0
2010-08-07T17:34:42.200000Z,-0.29787,1,1,0,0,1
2010-08-07T17:41:18.590000Z,0.2219,1,1,0,0,0
2010-08-07T18:21:29.240000Z,-0.08527,1,1,0,0,0
2010-08-07T18:47:18.290000Z,-0.5729,1,1,0,0,0
2010-08-07T18:49:12.800000Z,-1.11742,1,1,0,0,0
2010-08-07T18:54:59.230000Z,-0.44584,1,1,0,0,0
2010-08-07T19:03:44.520000Z,-0.41858,1,1,0,0,1
2010-08-07T19:22:40.560000Z,1.6111,1,1,0,1,1
2010-08-07T20:19:43.680000Z,0.0194,1,1,0,0,0
2010-08-07T20:21:47.920000Z,-0.02005,1,1,0,0,1
2010-08-07T20:22:20.040000Z,-0.32076,1,0,0,0,0
2010-08-07T20:31:03.710000Z,-0.38462,1,0,0,0,0
2010-08-07T20:46:00.300000Z,-0.58147,1,1,0,0,0
2010-08-07T20:53:27.020000Z,-0.14459,1,1,0,0,0
2010-08-07T20:57:20.130000Z,0.6095,1,1,0,0,0
2010-08-07T20:58:36.530000Z,-0.02081,1,1,0,0,0
2010-08-07T21:00:48.070000Z,0.30317,1,1,0,0,1
2010-08-07T21:06:10.170000Z,0.04636,1,1,0,0,0
2010-08-07T21:10:01.750000Z,-0.2341,1,1,0,0,0
2010-08-07T21:13:33.190000Z,-0.38617,1,1,0,0,0
2010-08-07T21:19:43.610000Z,-0.25673,1,0,0,0,0
2010-08-07T21:26:43.910000Z,-0.1708,1,1,0,0,0
2010-08-07T21:27:51.380000Z,0.28695,1,1,0,0,0
2010-08-07T21:27:56.040000Z,-0.35187,1,1,0,0,0
2010-08-07T21:28:55.450000Z,-0.99087,1,1,0,0,1
2010-08-07T21:43:41.920000Z,-1.33544,1,0,0,0,0
2010-08-07T22:04:21.830000Z,0.8692,1,1,0,0,0
2010-08-07T22:16:53.480000Z,0.3734,1,1,0,0,1
2010-08-07T22:50:15.140000Z,1.3155,1,1,0,0,1
2010-08-07T23:15:18.420000Z,-1.12883,1,1,0,0,0
2010-08-07T23:21:46.060000Z,0.2662,1,1,0,0,1
2010-08-07T23:28:41.950000Z,-0.21105,1,0,0,0,0
2010-08-07T23:30:17.730000Z,-0.34755,1,1,0,0,0
2010-08-07T23:32:21.160000Z,-0.34774,1,1,0,0,1
2010-08-07T23:35:58.840000Z,-0.46541,1,1,0,0,0
2010-08-07T23:40:21.430000Z,-0.17492,1,0,0,0,0
2010-08-07T23:58:11.620000Z,0.65628,1,0,0,0,1
2010-08-08T00:08:15.120000Z,0.07092,1,1,0,0,0
2010-08-08T00:43:58.520000Z,-0.1803,1,1,0,0,0
2010-08-08T01:13:19.940000Z,-0.17206,1,1,0,0,0
2010-08-08T01:29:22.000000Z,-0.15848,1,1,0,0,1
2010-08-08T02:02:30.120000Z,0.2252,1,1,0,0,0
2010-08-08T02:18:26.650000Z,-0.24226,1,0,0,0,1
2010-08-08T02:23:09.030000Z,0.19885,1,1,0,0,0
2010-08-08T02:25:01.560000Z,0.529,1,1,0,0,0
2010-08-08T02:30:02.400000Z,0.02216,1,0,0,0,0
2010-08-08T02:56:35.940000Z,-0.35923,1,1,0,0,0
2010-08-08T03:06:46.540000Z,-0.42447,1,1,0,0,0
2010-08-08T03:12:07.920000Z,-0.05878,1,1,0,0,0
2010-08-08T03:13:45.770000Z,-0.15474,1,1,0,0,0
2010-08-08T03:30:35.030000Z,-0.70847,1,1,0,0,1
2010-08-08T03:38:59.900000Z,-0.08756,1,1,0,0,0
2010-08-08T03:44:18.090000Z,-0.27396,1,0,0,0,0
2010-08-08T03:45:40.860000Z,-0.22408,1,1,0,0,0
2010-08-08T03:52:59.540000Z,-0.28367,1,0,0,0,0
2010-08-08T03:59:19.180000Z,-0.48665,1,1,0,0,0
2010-08-08T04:09:27.330000Z,0.1646,1,1,0,0,0
2010-08-08T04:19:31.190000Z,-0.25507,1,0,0,0,0
2010-08-08T04:29:53.360000Z,-0.20279,1,1,0,0,0
2010-08-08T04:30:28.440000Z,-0.50747,1,1,0,0,1
2010-08-08T04:32:09.630000Z,-0.20075,1,1,0,0,0
2010-08-08T04:47:47.870000Z,-1.12736,1,1,0,0,0
2010-08-08T04:53:47.200000Z,-0.34532,1,0,0,0,1
2010-08-08T04:55:03.870000Z,0.28165,1,1,0,0,0
2010-08-08T05:01:40.370000Z,-0.41228,1,0,0,0,0
2010-08-08T05:06:00.280000Z,-0.38716,1,0,0,0,1
2010-08-08T05:10:13.300000Z,1.2834,1,1,0,0,1
2010-08-08T05:15:49.320000Z,-1.34047,1,0,0,0,0
2010-08-08T05:21:07.230000Z,-0.32995,1,0,0,0,1
2010-08-08T05:23:36.590000Z,0.1635,1,1,0,0,0
2010-08-08T05:34:39.380000Z,-0.2944,1,0,0,0,0
2010-08-08T05:35:29.930000Z,-0.86119,1,0,0,0,0
2010-08-08T05:49:57.070000Z,-0.36142,1,0,0,0,1
2010-08-08T06:00:07.100000Z,-0.30147,1,0,0,0,0
2010-08-08T06:10:15.890000Z,-0.67719,1,1,0,0,0
2010-08-08T06:24:27.990000Z,-0.33596,1,0,0,0,1
2010-08-08T06:26:57.980000Z,-0.34942,1,0,0,0,0
2010-08-08T06:35:35.410000Z,-0.95223,1,0,0,0,0
2010-08-08T06:58:12.990000Z,-0.34796,1,1,0,0,0
2010-08-08T07:13:25.030000Z,-0.0853,1,1,0,0,0
2010-08-08T07:16:15.530000Z,-0.10146,1,1,0,0,0
2010-08-08T07:21:08.390000Z,-0.7185,1,0,0,0,0
2010-08-08T07:22:41.750000Z,-0.2962,1,0,0,0,0
2010-08-08T08:03:25.720000Z,0.4637,1,1,0,0,1
2010-08-08T08:25:00.010000Z,1.0634,1,0,0,0,1
2010-08-08T08:36:08.460000Z,-0.45811,1,0,0,0,0
2010-08-08T08:38:32.420000Z,-0.50674,1,0,0,0,0
2010-08-08T08:51:37.320000Z,0.0013,1,1,0,0,0
2010-08-08T08:55:08.380000Z,-0.46929,1,0,0,0,0
2010-08-08T08:57:48.880000Z,-0.22266,1,0,0,0,0
2010-08-08T09:08:04.810000Z,-0.24949,1,1,0,0,1
2010-08-08T09:11:55.030000Z,-0.29207,1,1,0,0,0
2010-08-08T09:14:06.000000Z,-0.1106,1,1,0,0,0
2010-08-08T09:19:12.590000Z,-0.63809,1,1,0,0,0
2010-08-08T09:33:39.970000Z,0.07994,1,0,0,0,0
2010-08-08T09:36:03.620000Z,0.6173,1,1,0,0,0
2010-08-08T09:40:26.280000Z,-0.98853,1,0,0,0,0
2010-08-08T09:44:09.590000Z,-0.3828,1,0,0,0,0
2010-08-08T10:04:57.980000Z,0.80952,1,1,0,0,1
2010-08-08T10:05:02.300000Z,0.31386,1,1,0,0,0
2010-08-08T10:06:03.440000Z,-1.17552,1,0,0,0,1
2010-08-08T10:30:14.580000Z,0.4059,1,1,0,0,0
2010-08-08T10:36:34.320000Z,-0.41162,1,1,0,0,0
2010-08-08T11:13:22.930000Z,0.3819,1,1,0,0,0
2010-08-08T11:42:38.980000Z,0.9103,1,1,0,0,0
2010-08-08T11:50:09.140000Z,-0.77548,1,0,0,0,0
2010-08-08T11:54:51.380000Z,-0.40355,1,0,0,0,0
2010-08-08T11:57:33.820000Z,-0.40912,1,0,0,0,0
2010-08-08T12:09:23.800000Z,0.6486,1,1,0,0,0
2010-08-08T12:13:04.840000Z,-0.34939,1,1,0,0,0
2010-08-08T12:30:51.410000Z,-0.30554,1,1,0,0,0
2010-08-08T12:56:07.530000Z,-0.26098,1,1,0,0,0
2010-08-08T13:19:10.850000Z,0.384,1,1,0,0,0
2010-08-08T13:26:54.370000Z,0.481,1,1,0,0,0
2010-08-08T13:32:57.280000Z,0.9748,1,1,0,0,1
2010-08-08T13:46:29.940000Z,-0.37323,1,0,0,0,0
2010-08-08T13:55:47.610000Z,-0.28192,1,1,0,0,0
2010-08-08T13:56:21.230000Z,-0.31429,1,0,0,0,0
2010-08-08T13:56:29.260000Z,-0.17826,1,0,0,0,0
2010-08-08T13:59:59.510000Z,-0.36579,1,0,0,0,0
2010-08-08T14:02:32.860000Z,-0.08648,1,1,0,0,0
2010-08-08T14:07:12.570000Z,-0.17875,1,0,0,0,0
2010-08-08T14:16:22.630000Z,-0.05334,1,1,0,0,0
2010-08-08T14:17:49.350000Z,-0.67107,1,1,0,0,0
2010-08-08T14:19:46.070000Z,-0.28544,1,0,0,0,1
2010-08-08T14:21:02.280000Z,1.0889,1,1,0,0,1
2010-08-08T14:34:01.600000Z,-0.30028,1,0,0,0,0
2010-08-08T14:43:49.890000Z,-0.63921,1,0,0,0,0
2010-08-08T14:43:54.290000Z,-0.99083,1,0,0,0,0
2010-08-08T14:54:05.880000Z,0.8547,1,1,0,0,1
2010-08-08T15:10:09.270000Z,-0.45532,1,0,0,0,0
2010-08-08T15:10:15.040000Z,0.00301,1,0,0,0,0
2010-08-08T15:12:10.610000Z,-0.07205,1,1,0,0,1
2010-08-08T15:13:41.980000Z,0.6667,1,1,0,0,0
2010-08-08T15:21:05.020000Z,0.21286,1,1,0,0,0
2010-08-08T15:45:12.740000Z,1.1094,1,1,0,0,0
2010-08-08T15:51:11.580000Z,1.7703,1,1,0,1,1
2010-08-08T15:56:39.430000Z,-0.12429,1,1,0,0,1
2010-08-08T16:03:44.860000Z,-0.42207,1,1,0,0,0
2010-08-08T16:17:27.540000Z,1.3019,1,1,0,0,1
2010-08-08T16:19:26.090000Z,1.6795,1,1,0,1,1
2010-08-08T16:22:16.640000Z,-0.81061,1,0,0,0,0
2010-08-08T16:23:54.770000Z,0.04369,1,1,0,0,0
2010-08-08T16:48:22.930000Z,-0.44644,1,1,0,0,0
2010-08-08T16:52:59.100000Z,-0.12014,1,1,0,0,1
2010-08-08T16:55:15.120000Z,-0.4323,1,1,0,0,0
2010-08-08T16:55:22.830000Z,-0.71402,1,1,0,0,0
2010-08-08T17:00:17.060000Z,-0.18668,1,0,0,0,0
2010-08-08T17:09:56.480000Z,0.01975,1,0,0,0,0
2010-08-08T17:11:25.410000Z,-0.23336,1,1,0,0,0
2010-08-08T17:14:45.070000Z,1.5717,1,1,0,0,1
2010-08-08T17:19:48.190000Z,0.11389,1,1,0,0,0
2010-08-08T17:28:48.220000Z,-0.55367,1,0,0,0,0
2010-08-08T17:38:39.360000Z,-0.3279,1,0,0,0,0
2010-08-08T17:42:22.850000Z,-0.40975,1,0,0,0,0
2010-08-08T18:14:02.920000Z,-0.6747,1,0,0,0,0
2010-08-08T18:14:16.690000Z,-0.10548,1,0,0,0,0
2010-08-08T18:24:11.090000Z,0.4491,1,1,0,0,1
2010-08-08T18:36:23.640000Z,-0.24231,1,1,0,0,0
2010-08-08T18:42:27.900000Z,1.1617,1,1,0,0,1
2010-08-08T18:51:09.730000Z,-0.29461,1,0,0,0,0
2010-08-08T18:56:40.150000Z,1.6241,1,1,0,1,1
2010-08-08T19:05:20.830000Z,-0.60303,1,1,0,0,0
2010-08-08T19:08:46.370000Z,-0.39531,1,0,0,0,1
2010-08-08T19:16:26.090000Z,-0.02631,1,1,0,0,0
2010-08-08T19:20:11.610000Z,-0.26994,1,1,0,0,0
2010-08-08T19:28:41.390000Z,-0.10427,1,0,0,0,1
2010-08-08T19:28:45.700000Z,0.03313,0,1,0,0,0
2010-08-08T19:35:18.000000Z,-0.1762,1,0,0,0,0
2010-08-08T19:35:26.740000Z,-0.03955,1,1,0,0,0
2010-08-08T19:45:23.150000Z,0.9724,1,1,0,0,1
2010-08-08T19:47:06.660000Z,-0.63648,1,0,0,0,0
2010-08-08T19:58:54.470000Z,-0.07626,1,1,0,0,0
2010-08-08T20:08:53.510000Z,0.853,1,1,0,0,0
2010-08-08T20:10:21.160000Z,0.11027,1,1,0,0,0
2010-08-08T20:24:32.610000Z,0.3713,1,1,0,0,0
2010-08-08T20:44:09.450000Z,0.7512,1,1,0,0,1
2010-08-08T20:46:07.570000Z,-0.45383,1,0,0,0,0
2010-08-08T20:51:45.190000Z,0.9563,1,1,0,0,1
2010-08-08T21:01:11.820000Z,-0.53573,1,1,0,0,0
2010-08-08T21:04:02.290000Z,0.33707,1,1,0,0,1
2010-08-08T21:12:48.820000Z,-0.03156,1,0,0,0,0
2010-08-08T21:40:55.580000Z,1.2295,1,1,0,0,1
2010-08-08T21:41:52.460000Z,0.07636,1,1,0,0,0
2010-08-08T21:42:58.270000Z,0.06378,1,1,0,0,0
2010-08-08T21:43:34.770000Z,0.8461,1,1,0,0,1
2010-08-08T22:05:49.510000Z,-0.12922,1,1,0,0,1
2010-08-08T22:25:50.560000Z,0.693,1,0,0,0,0
2010-08-08T22:29:49.840000Z,0.8621,1,1,0,0,0
2010-08-08T22:30:08.330000Z,-0.19037,1,1,0,0,0
2010-08-08T22:42:36.170000Z,0.16915,1,0,0,0,0
2010-08-08T23:07:33.800000Z,-0.00602,1,0,0,0,0
2010-08-08T23:14:52.130000Z,1.1738,1,1,0,0,0
2010-08-08T23:45:49.400000Z,-1.21892,1,0,0,0,1
2010-08-08T23:58:22.350000Z,-0.04456,1,1,0,0,0
2010-08-09T00:03:35.310000Z,-0.17899,1,0,0,0,0
2010-08-09T00:07:11.150000Z,0.22542,1,1,0,0,0
2010-08-09T00:16:41.820000Z,0.6194,1,1,0,0,1
2010-08-09T00:24:04.610000Z,0.83885,1,1,0,0,0
2010-08-09T00:28:28.500000Z,0.9339,1,1,0,0,0
2010-08-09T00:46:19.470000Z,1.2539,1,1,0,0,1
2010-08-09T01:22:59.880000Z,-0.44811,1,1,0,0,1
2010-08-09T01:26:19.570000Z,1.6032,1,1,0,1,1
2010-08-09T01:55:32.370000Z,0.7878,1,1,0,0,1
2010-08-09T02:15:08.100000Z,0.3881,1,1,0,0,0
2010-08-09T02:16:19.000000Z,-0.1373,1,0,0,0,1
2010-08-09T02:20:45.700000Z,-0.42949,1,1,0,0,0
2010-08-09T02:26:54.340000Z,0.00184,1,0,0,0,1
2010-08-09T02:27:45.860000Z,-0.49572,1,1,0,0,0
2010-08-09T02:28:08.280000Z,-0.47835,1,1,0,0,0
2010-08-09T02:30:33.980000Z,0.34976,1,1,0,0,0
2010-08-09T03:02:09.080000Z,0.3414,1,1,0,0,0
2010-08-09T03:20:30.130000Z,0.4128,1,1,0,0,0
2010-08-09T03:52:07.390000Z,0.17099,1,1,0,0,0
2010-08-09T04:08:07.750000Z,-0.29848,1,1,0,0,0
2010-08-09T04:46:49.420000Z,1.9666,1,1,0,0,1
2010-08-09T04:55:30.860000Z,-0.27043,1,0,0,0,0
2010-08-09T04:55:45.370000Z,-0.52894,1,0,0,0,0
2010-08-09T05:37:38.550000Z,-0.28977,1,0,0,0,0
2010-08-09T06:02:58.720000Z,-0.71269,1,1,0,0,0
2010-08-09T06:10:56.130000Z,-0.2479,1,1,0,0,0
2010-08-09T06:31:14.320000Z,0.409,1,0,0,0,0
2010-08-09T07:11:31.310000Z,-0.20132,1,1,0,0,0
2010-08-09T07:13:01.150000Z,0.0464,1,1,0,0,0
2010-08-09T08:16:27.800000Z,0.6705,1,1,0,0,1
2010-08-09T08:18:38.880000Z,0.6408,1,1,0,0,1
2010-08-09T08:22:16.700000Z,-0.12241,1,0,0,0,0
2010-08-09T08:36:43.270000Z,-0.12287,1,1,0,0,0
2010-08-09T08:59:53.240000Z,-0.42191,1,0,0,0,0
2010-08-09T09:01:20.490000Z,-0.5765,1,1,0,0,0
2010-08-09T09:39:27.720000Z,-1.18488,1,0,0,0,0
2010-08-09T10:19:06.090000Z,0.673,1,1,0,0,1
2010-08-09T10:34:04.370000Z,-0.39682,1,1,0,0,0
2010-08-09T10:57:14.330000Z,0.1025,1,1,0,0,0
2010-08-09T12:06:37.440000Z,0.7653,1,1,0,0,1
2010-08-09T13:02:16.280000Z,-0.3548,1,0,0,0,0
2010-08-09T13:39:53.680000Z,-0.87715,1,1,0,0,0
2010-08-09T14:24:55.000000Z,-0.31067,0,1,0,0,0
2010-08-09T15:17:04.920000Z,-0.16245,1,0,0,0,0
2010-08-09T15:38:22.180000Z,0.63749,1,1,0,0,0
2010-08-09T15:43:08.330000Z,-0.1061,1,0,0,0,1
2010-08-09T15:47:38.910000Z,-0.36156,1,0,0,0,1
2010-08-09T16:04:23.560000Z,-0.59042,1,1,0,0,0
2010-08-09T16:45:57.710000Z,0.11751,1,1,0,0,0
2010-08-09T16:49:51.350000Z,0.06847,1,1,0,0,0
2010-08-09T17:18:38.400000Z,-0.14297,1,0,0,0,0
2010-08-09T17:19:44.220000Z,1.1467,1,1,0,0,0
2010-08-09T17:46:53.160000Z,0.38566,1,1,0,0,0
2010-08-09T17:54:31.600000Z,-0.20015,0,1,0,0,0
2010-08-09T18:00:09.480000Z,0.04331,1,1,0,0,1
2010-08-09T18:43:46.050000Z,-0.15987,1,1,0,0,1
2010-08-09T19:16:01.570000Z,0.1826,1,0,0,0,0
2010-08-09T19:22:05.910000Z,1.1417,1,1,0,0,1
2010-08-09T19:28:08.140000Z,-0.04458,1,1,0,0,0
2010-08-09T19:35:13.450000Z,0.15356,1,0,0,0,1
2010-08-09T19:38:23.950000Z,1.2593,1,1,0,0,1
